age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,AnnualIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
60,Yes,Travel_Frequently,1404,Lifecycle Solutions/Supply Chain Solutions,20,3,Technical Degree,1,2168,2,Male,55,1,2,Senior Engineer  ,4,Married,9533,114400,3,Yes,No,16,2,1,40,1,0,5,2,0,0,0,0
40,Yes,Travel_Frequently,1219,Lifecycle Solutions/Engineering Process Services,18,3,Technical Degree,1,2169,1,Male,50,2,2,Lead Associate ,2,Married,8667,104000,5,Yes,No,12,2,2,40,0,1,3,2,0,0,0,0
56,Yes,Travel_Frequently,1053,Lifecycle Solutions/Engineering Process Services,1,3,Technical Degree,1,2170,1,Male,56,1,2,Lead Engineer ,2,Married,9707,116480,1,Yes,No,21,1,2,40,1,0,2,2,0,0,0,0
38,Yes,Travel_Frequently,289,Lifecycle Solutions/Engineering Process Services,2,3,Technical Degree,1,2171,1,Male,52,1,2,Lead Engineer ,2,Married,9013,108160,2,Yes,No,13,2,2,40,0,0,4,2,0,0,0,0
52,Yes,Travel_Rarely,1376,Engineering Software,2,3,Technical Degree,1,2172,2,Female,56,1,2,Senior Engineer ,3,Married,9707,116480,2,Yes,No,23,1,2,40,1,0,3,2,0,0,0,0
25,Yes,Travel_Rarely,231,Embedded Systems & Electronics,8,3,Technical Degree,1,2173,2,Female,53,2,2,Associate Engineer ,2,Married,9187,110240,7,Yes,No,23,1,1,40,1,0,2,2,0,0,0,0
65,Yes,Non-Travel,152,Lifecycle Solutions/Engineering Process Services,10,3,Technical Degree,1,2174,2,Male,59,1,2,Lead Engineer ,4,Married,10227,122720,7,Yes,Yes,19,1,1,40,0,0,1,1,0,0,0,0
22,Yes,Travel_Rarely,882,Mechanical Systems/Engineering Analysis,3,3,Technical Degree,1,2175,1,Male,52,2,2,Associate Engineer ,2,Single,9013,108160,3,Yes,No,21,1,1,40,1,0,2,1,0,0,0,0
23,Yes,Travel_Rarely,903,Lifecycle Solutions/Supply Chain Solutions,2,3,Technical Degree,1,2176,1,Male,53,2,2,Associate Engineer  ,1,Single,9187,110240,1,Yes,No,22,2,1,40,0,0,3,2,0,0,0,0
23,Yes,Non-Travel,1479,Embedded Systems & Electronics,24,3,Technical Degree,1,2177,1,Male,59,1,2,Engineer  ,1,Single,10227,122720,1,Yes,Yes,18,2,2,40,0,0,2,2,0,0,0,0
48,Yes,Travel_Frequently,1379,Lifecycle Solutions/Engineering Process Services,16,3,Technical Degree,1,2178,2,Female,50,2,2,Lead Engineer ,1,Married,8667,104000,5,Yes,Yes,22,2,1,40,0,0,3,2,0,0,0,0
57,Yes,Travel_Frequently,1229,Lifecycle Solutions/Engineering Process Services,8,3,Technical Degree,1,2179,1,Female,56,2,2,Senior Engineer  ,3,Married,9707,116480,2,Yes,No,20,1,2,40,2,0,3,2,0,0,0,0
26,Yes,Travel_Frequently,335,Lifecycle Solutions/Engineering Process Services,9,3,Technical Degree,1,2180,1,Male,50,2,2,Engineer ,3,Married,8667,104000,7,Yes,Yes,15,1,1,40,0,0,0,1,0,0,0,0
41,Yes,Travel_Frequently,722,Program Management,17,4,Project Management,1,2181,2,Female,65,1,3,Senior Manager ,3,Married,11267,135200,2,Yes,No,23,1,2,40,0,0,2,2,0,0,0,0
30,Yes,Travel_Frequently,906,Engineering Software,10,3,Technical Degree,1,2182,2,Female,50,1,2,Senior Engineer ,2,Married,8667,104000,7,Yes,Yes,12,2,1,40,0,0,5,2,0,0,0,0
60,Yes,Travel_Frequently,461,Lifecycle Solutions/Supply Chain Solutions,13,3,Technical Degree,1,2183,2,Male,59,2,2,Senior Engineer ,4,Married,10227,122720,5,Yes,No,16,2,2,40,0,0,4,2,0,0,0,0
58,Yes,Travel_Frequently,974,Embedded Systems & Electronics,1,3,Technical Degree,1,2184,2,Male,58,1,2,Senior Engineer ,1,Married,10053,120640,2,Yes,No,23,1,2,40,2,0,2,1,0,0,0,0
50,Yes,Travel_Frequently,1126,Embedded Systems & Electronics,1,3,Technical Degree,1,2185,1,Female,57,1,2,Engineer ,2,Married,9880,118560,6,Yes,No,19,2,1,40,1,0,1,2,0,0,0,0
33,Yes,Travel_Frequently,827,Lifecycle Solutions/Engineering Analytics,1,3,Technical Degree,1,2186,1,Female,58,2,2,Project Leader ,2,Married,10053,120640,3,Yes,Yes,23,1,2,40,1,0,2,1,0,0,0,0
60,Yes,Travel_Frequently,840,Lifecycle Solutions/Engineering Analytics,9,3,Technical Degree,1,2187,1,Male,79,1,3,Technical Manager ,1,Married,13693,164320,4,Yes,No,22,1,1,40,1,0,2,1,0,0,0,0
24,Yes,Travel_Frequently,1134,Mechanical Systems/Manufacturing Engineering,16,3,Technical Degree,1,2188,2,Female,56,2,2,Engineer  ,4,Single,9707,116480,1,Yes,No,18,2,2,40,1,0,2,1,0,0,0,0
56,Yes,Travel_Frequently,248,Lifecycle Solutions/Engineering Process Services,23,3,Technical Degree,1,2189,2,Male,59,1,2,Lead Engineer ,4,Married,10227,122720,7,Yes,Yes,18,2,1,40,1,0,2,1,0,0,0,0
22,Yes,Travel_Frequently,955,Unspecified,4,2,Others,1,2190,1,Male,60,1,2,Engineer  ,3,Single,10400,124800,3,Yes,Yes,24,2,1,40,0,0,0,2,0,0,0,0
29,Yes,Travel_Frequently,138,Mechanical Systems/Testing Services,22,3,Technical Degree,1,2191,2,Male,52,2,2,Senior Engineer ,2,Married,9013,108160,5,Yes,Yes,24,1,2,40,0,0,2,1,0,0,0,0
30,Yes,Travel_Rarely,939,Unspecified,24,2,Others,1,2192,2,Male,51,1,2,Engineer ,3,Married,8840,106080,4,Yes,Yes,21,1,1,40,1,0,2,1,0,0,0,0
29,Yes,Travel_Frequently,1391,Unspecified,10,2,Others,1,2193,2,Female,54,1,2,Engineer  ,2,Married,9360,112320,6,Yes,No,23,2,2,40,1,0,0,2,0,0,0,0
23,Yes,Travel_Rarely,566,Lifecycle Solutions/Engineering Process Services,7,3,Technical Degree,1,2194,2,Male,50,1,2,Engineer ,1,Single,8667,104000,1,Yes,No,24,1,2,40,1,0,3,2,0,0,0,0
23,Yes,Travel_Rarely,1206,Unspecified,17,2,Others,1,2195,1,Male,54,1,2,Associate Engineer  ,1,Single,9360,112320,3,Yes,No,13,2,2,40,2,0,6,1,0,0,0,0
61,Yes,Travel_Rarely,622,Unspecified,14,2,Others,1,2196,2,Male,50,1,2,Project Leader ,3,Married,8667,104000,7,Yes,Yes,24,1,2,40,1,0,2,1,0,0,0,0
24,Yes,Travel_Frequently,853,Lifecycle Solutions/Engineering Process Services,1,3,Technical Degree,1,2197,2,Female,60,2,2,Associate Engineer  ,1,Single,10400,124800,1,Yes,No,18,1,1,40,1,0,1,1,0,0,0,0
58,Yes,Travel_Frequently,287,Unspecified,5,2,Others,1,2198,1,Male,59,1,2,Lead Engineer  ,1,Married,10227,122720,6,Yes,No,24,2,1,40,0,0,2,2,0,0,0,0
52,Yes,Travel_Frequently,1441,Lifecycle Solutions/Supply Chain Solutions,17,3,Technical Degree,1,2199,1,Male,59,1,2,Senior Lead Engineer ,2,Married,10227,122720,1,Yes,No,12,2,2,40,1,0,2,2,0,0,0,0
28,Yes,Travel_Frequently,583,Lifecycle Solutions/Engineering Process Services,25,3,Technical Degree,1,2200,1,Male,56,1,2,Engineer ,1,Married,9707,116480,2,Yes,Yes,24,2,2,40,1,0,3,2,0,0,0,0
29,Yes,Travel_Frequently,153,Lifecycle Solutions/Engineering Analytics,8,3,Technical Degree,1,2201,2,Male,52,1,2,Engineer ,4,Married,9013,108160,5,Yes,Yes,22,2,2,40,3,0,4,1,0,0,0,0
61,Yes,Travel_Frequently,1097,Mechanical Systems/Manufacturing Engineering,11,3,Technical Degree,1,2202,2,Male,50,2,2,Lead Engineer  ,1,Married,8667,104000,3,Yes,Yes,14,2,2,40,0,1,2,2,0,0,0,0
56,Yes,Travel_Frequently,109,Unspecified,5,2,Others,1,2203,1,Male,58,2,2,Lead Engineer ,2,Married,10053,120640,5,Yes,No,20,2,2,40,0,0,3,2,0,0,0,0
34,Yes,Travel_Frequently,1066,Mechanical Systems/Manufacturing Engineering,2,3,Technical Degree,1,2204,2,Male,60,1,2,Lead Engineer ,3,Married,10400,124800,7,Yes,No,18,2,1,40,0,0,2,2,0,0,0,0
37,Yes,Travel_Frequently,217,Unspecified,8,2,Others,1,2205,2,Male,59,2,2,Senior Engineer ,3,Married,10227,122720,3,Yes,No,24,1,2,40,1,0,3,1,0,0,0,0
36,Yes,Travel_Frequently,277,Engineering Software,6,3,Technical Degree,1,2206,2,Female,56,2,2,Technical Lead ,4,Married,9707,116480,5,Yes,No,19,1,2,40,0,0,0,1,0,0,0,0
33,Yes,Travel_Frequently,1355,Engineering Software,4,3,Technical Degree,1,2207,2,Male,78,1,3,Technical Manager ,1,Married,13520,162240,2,Yes,No,14,2,2,40,0,0,3,2,0,0,0,0
26,Yes,Travel_Frequently,549,Mechanical Systems/Engineering Analysis,7,3,Technical Degree,1,2208,2,Male,51,1,2,Engineer ,4,Married,8840,106080,3,Yes,No,15,1,2,40,0,0,6,1,0,0,0,0
29,Yes,Travel_Frequently,466,Mechanical Systems/After Market Services,1,3,Technical Degree,1,2209,1,Male,53,2,2,Engineer  ,1,Married,9187,110240,7,Yes,No,25,1,1,40,1,0,3,2,0,0,0,0
37,Yes,Travel_Frequently,1055,Lifecycle Solutions/Engineering Process Services,2,3,Technical Degree,1,2210,1,Male,54,2,2,Senior Engineer ,3,Married,9360,112320,6,Yes,No,21,2,2,40,1,0,2,2,0,0,0,0
31,Yes,Travel_Frequently,802,Mechanical Systems/After Market Services,10,3,Technical Degree,1,2211,1,Male,54,1,2,Senior Engineer  ,3,Married,9360,112320,6,Yes,No,17,1,2,40,1,4,4,2,0,0,0,0
55,Yes,Travel_Frequently,265,Engineering Software,5,3,Technical Degree,1,2212,1,Female,55,2,2,Senior Engineer ,3,Married,9533,114400,2,Yes,No,13,2,1,40,0,0,3,1,0,0,0,0
58,Yes,Travel_Frequently,804,Embedded Systems & Electronics,9,3,Technical Degree,1,2213,1,Male,55,2,2,Senior Lead Engineer ,3,Married,9533,114400,4,Yes,No,11,2,1,40,0,0,5,1,0,0,0,0
22,Yes,Travel_Rarely,715,Mechanical Systems/Engineering Analysis,2,3,Technical Degree,1,2214,2,Male,58,1,2,Associate Engineer ,1,Single,10053,120640,3,Yes,Yes,18,2,1,40,0,0,4,2,0,0,0,0
47,Yes,Travel_Rarely,1141,Lifecycle Solutions/Engineering Process Services,11,3,Technical Degree,1,2215,1,Male,53,2,2,Senior Engineer ,1,Married,9187,110240,5,Yes,No,16,1,1,40,0,0,2,2,0,0,0,0
24,Yes,Travel_Frequently,135,Mechanical Systems/Manufacturing Engineering,18,3,Technical Degree,1,2216,2,Male,57,1,2,Engineer  ,3,Single,9880,118560,1,Yes,Yes,20,1,2,40,2,0,3,1,0,0,0,0
24,Yes,Non-Travel,247,Mechanical Systems/Design & Development,7,3,Technical Degree,1,2217,1,Male,52,2,2,Associate Engineer ,1,Single,9013,108160,2,Yes,No,24,1,1,40,2,0,3,2,0,0,0,0
22,Yes,Travel_Rarely,1035,Lifecycle Solutions/Engineering Analytics,3,3,Technical Degree,1,2218,2,Male,53,1,2,Engineer  ,1,Single,9187,110240,3,Yes,Yes,14,1,1,40,0,0,1,2,0,0,0,0
51,Yes,Non-Travel,265,Embedded Systems & Electronics,29,3,Technical Degree,1,2219,2,Female,58,1,2,Senior Engineer ,2,Married,10053,120640,2,Yes,No,11,1,2,40,0,0,6,1,0,0,0,0
32,Yes,Travel_Rarely,266,Lifecycle Solutions/Engineering Process Services,2,3,Technical Degree,1,2220,2,Male,52,2,2,Project Leader ,3,Married,9013,108160,6,Yes,No,11,1,2,40,1,0,3,1,0,0,0,0
25,Yes,Travel_Rarely,1448,Embedded Systems & Electronics,28,3,Technical Degree,1,2221,2,Male,55,2,2,Engineer ,2,Married,9533,114400,5,Yes,Yes,14,2,2,40,1,0,2,2,0,0,0,0
26,Yes,Non-Travel,145,Mechanical Systems/Design & Development,1,3,Technical Degree,1,2222,1,Male,53,1,2,Engineer ,2,Married,9187,110240,2,Yes,No,15,2,2,40,1,0,3,2,0,0,0,0
35,Yes,Travel_Rarely,885,Lifecycle Solutions/Engineering Process Services,16,3,Technical Degree,1,2223,2,Female,53,2,2,Senior Lead Engineer ,4,Married,9187,110240,4,Yes,No,22,2,1,40,0,0,1,2,0,0,0,0
25,Yes,Travel_Frequently,945,Lifecycle Solutions/Supply Chain Solutions,22,3,Technical Degree,1,2224,2,Female,58,2,2,Engineer  ,3,Married,10053,120640,5,Yes,Yes,23,2,1,40,0,0,2,2,0,0,0,0
29,Yes,Non-Travel,1038,Embedded Systems & Electronics,8,3,Technical Degree,1,2225,2,Male,57,2,2,Lead Engineer ,2,Married,9880,118560,5,Yes,No,15,1,2,40,0,0,2,2,0,0,0,0
42,Yes,Travel_Rarely,1234,Embedded Systems & Electronics,11,3,Technical Degree,1,2226,1,Male,55,2,2,Senior Engineer ,1,Married,9533,114400,1,Yes,No,16,1,2,40,1,0,4,1,0,0,0,0
29,Yes,Non-Travel,1109,Engineering Software,29,3,Technical Degree,1,2227,2,Male,56,1,2,Engineer ,4,Married,9707,116480,6,Yes,No,16,2,1,40,0,0,2,1,0,0,0,0
25,Yes,Travel_Rarely,216,Mechanical Systems/Design & Development,1,3,Technical Degree,1,2228,1,Male,56,1,2,Associate Engineer ,3,Married,9707,116480,6,Yes,No,16,1,2,40,1,0,2,1,0,0,0,0
56,Yes,Travel_Rarely,1089,Lifecycle Solutions/Engineering Process Services,1,3,Technical Degree,1,2229,1,Male,54,1,2,Senior Lead Engineer ,4,Married,9360,112320,6,Yes,Yes,17,2,2,40,1,0,1,1,0,0,0,0
57,Yes,Travel_Rarely,788,Mechanical Systems/Design & Development,24,3,Technical Degree,1,2230,2,Male,54,1,2,Lead Engineer ,3,Married,9360,112320,4,Yes,No,14,2,2,40,0,0,3,2,0,0,0,0
65,Yes,Travel_Frequently,124,Engineering Software,2,3,Technical Degree,1,2231,1,Male,56,1,2,Lead Engineer ,2,Married,9707,116480,1,Yes,No,24,2,1,40,1,0,2,2,0,0,0,0
27,Yes,Travel_Rarely,660,Lifecycle Solutions/Supply Chain Solutions,15,3,Technical Degree,1,2232,2,Female,54,1,2,Associate Engineer  ,4,Married,9360,112320,7,Yes,No,23,1,2,40,1,0,3,2,0,0,0,0
30,Yes,Travel_Frequently,342,Lifecycle Solutions/Engineering Process Services,2,3,Technical Degree,1,2233,1,Female,51,2,2,Senior Engineer  ,4,Married,8840,106080,5,Yes,Yes,12,2,2,40,1,0,2,1,0,0,0,0
54,Yes,Travel_Rarely,1333,Mechanical Systems/Manufacturing Engineering,10,3,Technical Degree,1,2234,2,Male,58,2,2,Senior Engineer ,2,Married,10053,120640,2,Yes,Yes,20,2,1,40,1,0,2,1,0,0,0,0
24,Yes,Travel_Rarely,1144,Lifecycle Solutions/Engineering Process Services,10,3,Technical Degree,1,2235,1,Male,58,1,2,Engineer  ,1,Single,10053,120640,2,Yes,No,25,1,2,40,0,0,5,1,0,0,0,0
19,Yes,Travel_Frequently,1186,Mechanical Systems/After Market Services,3,3,Technical Degree,1,2236,2,Male,50,1,2,Associate Engineer  ,1,Single,8667,104000,1,Yes,No,18,2,2,40,1,0,2,2,0,0,0,0
28,Yes,Travel_Frequently,1464,Mechanical Systems/Design & Development,2,3,Technical Degree,1,2237,1,Female,52,1,2,Associate Engineer  ,1,Married,9013,108160,7,Yes,Yes,14,2,1,40,1,0,2,1,0,0,0,0
25,Yes,Travel_Frequently,124,Mechanical Systems/Design & Development,3,3,Technical Degree,1,2238,2,Male,58,2,2,Engineer ,3,Married,10053,120640,2,Yes,No,18,2,2,40,0,0,3,1,0,0,0,0
24,Yes,Travel_Frequently,300,Mechanical Systems/Design & Development,26,3,Technical Degree,1,2239,2,Male,57,2,2,Associate Engineer ,2,Single,9880,118560,2,Yes,No,17,1,2,40,1,0,3,2,0,0,0,0
20,Yes,Travel_Frequently,921,Trainee,1,2,Others,1,2240,1,Male,50,1,2,Associate Engineer  ,3,Single,8667,104000,1,Yes,No,11,2,2,40,2,0,5,2,0,0,0,0
21,Yes,Travel_Frequently,430,Trainee,1,2,Others,1,2241,1,Male,59,1,2,Associate Engineer  ,2,Single,10227,122720,1,Yes,No,19,2,1,40,2,0,0,1,0,0,0,0
20,Yes,Travel_Frequently,1082,Trainee,2,2,Others,1,2242,1,Male,52,2,2,Associate Engineer  ,1,Single,9013,108160,1,Yes,No,19,2,1,40,1,0,4,2,0,0,0,0
22,Yes,Travel_Frequently,1240,Trainee,9,2,Others,1,2243,2,Male,55,1,2,Associate Engineer  ,4,Single,9533,114400,1,Yes,No,12,2,1,40,1,0,4,2,0,0,0,0
22,Yes,Travel_Frequently,796,Trainee,12,2,Others,1,2244,2,Male,52,1,2,Associate Engineer  ,1,Single,9013,108160,2,Yes,No,20,1,1,40,0,0,2,1,0,0,0,0
22,Yes,Travel_Frequently,444,Trainee,2,2,Others,1,2245,1,Male,58,2,2,Associate Engineer  ,2,Single,10053,120640,3,Yes,No,17,2,1,40,0,1,3,1,0,0,0,0
21,Yes,Travel_Frequently,415,Trainee,25,2,Others,1,2246,1,Male,54,1,2,Associate Engineer  ,4,Single,9360,112320,2,Yes,No,21,2,2,40,1,0,5,1,0,0,0,0
21,Yes,Travel_Frequently,769,Trainee,9,2,Others,1,2247,1,Male,59,2,2,Associate Engineer  ,1,Single,10227,122720,3,Yes,Yes,24,1,1,40,0,0,3,1,0,0,0,0
21,Yes,Travel_Frequently,1334,Trainee,10,2,Others,1,2248,2,Male,54,1,2,Associate Engineer  ,4,Single,9360,112320,2,Yes,No,24,2,1,40,0,0,6,2,0,0,0,0
21,Yes,Travel_Frequently,1003,Trainee,8,2,Others,1,2249,3,Male,59,1,2,Associate Engineer  ,3,Single,10227,122720,2,Yes,Yes,20,1,2,40,3,0,2,2,0,0,0,0
22,Yes,Travel_Frequently,1323,Trainee,4,2,Others,1,2250,3,Male,58,2,2,Associate Engineer  ,1,Single,10053,120640,1,Yes,Yes,13,2,1,40,3,0,2,2,0,0,0,0
21,Yes,Travel_Frequently,1366,Trainee,24,2,Others,1,2251,3,Male,53,1,2,Associate Engineer  ,1,Single,9187,110240,1,Yes,No,13,1,1,40,0,0,2,1,0,0,0,0
22,Yes,Travel_Frequently,192,Trainee,1,2,Others,1,2252,3,Male,60,2,2,Associate Engineer  ,3,Single,10400,124800,1,Yes,No,20,1,2,40,2,0,2,2,0,0,0,0
22,Yes,Travel_Frequently,1176,Trainee,20,2,Others,1,2253,3,Male,59,2,2,Associate Engineer  ,3,Single,10227,122720,3,Yes,No,24,2,1,40,1,0,1,1,0,0,0,0
23,Yes,Travel_Frequently,509,Trainee,7,2,Others,1,2254,3,Male,53,2,2,Associate Engineer  ,4,Single,9187,110240,1,Yes,No,14,2,1,40,0,0,3,2,0,0,0,0
21,Yes,Travel_Frequently,330,Trainee,17,2,Others,1,2255,3,Male,54,2,2,Associate Engineer  ,2,Single,9360,112320,2,Yes,No,15,1,2,40,1,0,4,1,0,0,0,0
21,Yes,Travel_Frequently,1492,Trainee,20,2,Others,1,2256,3,Male,56,1,2,Associate Engineer  ,3,Single,9707,116480,1,Yes,No,13,1,1,40,1,0,6,1,0,0,0,0
20,Yes,Travel_Frequently,1277,Trainee,8,2,Others,1,2257,3,Male,57,2,2,Associate Engineer  ,1,Single,9880,118560,2,Yes,No,22,1,1,40,3,0,4,2,0,0,0,0
20,Yes,Travel_Frequently,1091,Trainee,2,2,Others,1,2258,1,Male,59,1,2,Associate Engineer  ,4,Single,10227,122720,3,Yes,No,13,1,1,40,1,0,4,1,0,0,0,0
21,Yes,Travel_Frequently,857,Trainee,10,2,Others,1,2259,1,Male,52,2,2,Associate Engineer  ,4,Single,9013,108160,1,Yes,No,15,1,2,40,0,0,4,1,0,0,0,0
22,Yes,Travel_Frequently,1376,Trainee,1,2,Others,1,2260,1,Male,56,2,2,Associate Engineer  ,2,Single,9707,116480,1,Yes,No,17,2,1,40,1,0,1,2,0,0,0,0
21,Yes,Travel_Frequently,654,Trainee,5,2,Others,1,2261,1,Male,55,2,2,Associate Engineer  ,4,Single,9533,114400,2,Yes,No,16,2,1,40,1,0,2,2,0,0,0,0
22,Yes,Travel_Frequently,1204,Trainee,4,2,Others,1,2262,2,Male,51,1,2,Associate Engineer  ,4,Single,8840,106080,3,Yes,Yes,21,2,1,40,0,0,2,2,0,0,0,0
21,Yes,Travel_Frequently,827,Trainee,29,2,Others,1,2263,1,Male,52,1,2,Associate Engineer  ,1,Single,9013,108160,3,Yes,No,11,2,1,40,0,0,4,1,0,0,0,0
21,Yes,Travel_Rarely,895,Trainee,15,2,Others,1,2264,1,Male,55,2,2,Associate Engineer  ,1,Single,9533,114400,3,Yes,No,19,1,2,40,1,0,5,2,0,0,0,0
20,Yes,Travel_Frequently,618,Trainee,3,2,Others,1,2265,2,Male,50,1,2,Associate Engineer  ,4,Single,8667,104000,3,Yes,No,14,2,2,40,0,0,1,1,0,0,0,0
21,Yes,Travel_Rarely,309,Trainee,10,2,Others,1,2266,2,Male,54,1,2,Associate Engineer  ,4,Single,9360,112320,1,Yes,Yes,19,2,1,40,3,0,5,2,0,0,0,0
20,Yes,Travel_Rarely,1219,Trainee,4,2,Others,1,2267,1,Male,55,2,2,Associate Engineer  ,1,Single,9533,114400,3,Yes,Yes,16,2,1,40,1,0,3,1,0,0,0,0
44,Yes,Travel_Rarely,1330,Lifecycle Solutions/Supply Chain Solutions,21,3,Technical Degree,1,2268,2,Female,53,1,2,Lead Engineer ,3,Married,9187,110240,6,Yes,No,21,1,1,40,1,0,0,1,0,0,0,0
49,Yes,Travel_Rarely,1017,Mechanical Systems/Manufacturing Engineering,25,3,Technical Degree,1,2269,2,Male,55,1,2,Engineer ,4,Married,9533,114400,5,Yes,Yes,21,1,2,40,0,0,0,2,0,0,0,0
24,Yes,Travel_Rarely,469,Mechanical Systems/Design & Development,2,3,Technical Degree,1,2270,2,Male,60,2,2,Engineer ,1,Single,10400,124800,3,Yes,No,16,1,2,40,1,0,3,2,0,0,0,0
60,Yes,Travel_Frequently,1009,Lifecycle Solutions/Engineering Process Services,1,3,Technical Degree,1,2271,2,Male,52,1,2,Senior Lead Engineer ,4,Married,9013,108160,1,Yes,No,25,2,1,40,2,0,2,2,0,0,0,0
38,Yes,Travel_Frequently,959,Mechanical Systems/Manufacturing Engineering,1,3,Technical Degree,1,2272,2,Male,54,2,2,Senior Engineer ,3,Married,9360,112320,2,Yes,Yes,25,1,1,40,0,0,4,1,0,0,0,0
53,Yes,Travel_Frequently,970,Lifecycle Solutions/Engineering Process Services,7,3,Technical Degree,1,2273,1,Male,52,2,2,Project Leader ,4,Married,9013,108160,7,Yes,No,24,1,2,40,1,0,3,1,0,0,0,0
50,Yes,Non-Travel,697,Lifecycle Solutions/Engineering Process Services,3,3,Technical Degree,1,2274,1,Female,51,2,2,Lead Engineer  ,1,Married,8840,106080,7,Yes,No,13,1,2,40,3,0,2,2,0,0,0,0
23,Yes,Non-Travel,1262,Mechanical Systems/Design & Development,1,3,Technical Degree,1,2275,1,Male,58,1,2,Engineer ,1,Single,10053,120640,1,Yes,No,22,1,1,40,0,0,3,1,0,0,0,0
47,Yes,Non-Travel,1050,Lifecycle Solutions/Engineering Process Services,9,3,Technical Degree,1,2276,1,Female,60,2,2,Senior Engineer  ,2,Married,10400,124800,4,Yes,No,18,2,1,40,1,0,2,2,0,0,0,0
48,Yes,Travel_Rarely,994,Lifecycle Solutions/Supply Chain Solutions,7,3,Technical Degree,1,2277,1,Male,54,1,2,Engineer ,4,Married,9360,112320,6,Yes,No,16,2,1,40,0,0,4,1,0,0,0,0
28,Yes,Travel_Rarely,770,Lifecycle Solutions/Engineering Process Services,10,3,Technical Degree,1,2278,2,Male,54,1,2,Associate Engineer  ,4,Married,9360,112320,4,Yes,Yes,18,2,2,40,2,0,2,1,0,0,0,0
35,Yes,Travel_Rarely,1107,Mechanical Systems/Detail Engineering,28,3,Technical Degree,1,2279,2,Male,57,2,2,Engineer  ,4,Married,9880,118560,2,Yes,No,16,1,1,40,1,0,1,1,0,0,0,0
59,Yes,Travel_Rarely,950,Mechanical Systems/Design & Development,3,3,Technical Degree,1,2280,1,Male,55,2,2,Senior Lead Engineer ,2,Married,9533,114400,4,Yes,No,21,2,1,40,3,0,3,2,0,0,0,0
57,Yes,Travel_Rarely,406,Lifecycle Solutions/Engineering Analytics,3,3,Technical Degree,1,2281,1,Male,54,2,2,Senior Engineer ,2,Married,9360,112320,7,Yes,No,14,1,1,40,1,0,3,2,0,0,0,0
29,Yes,Travel_Rarely,130,Lifecycle Solutions/Supply Chain Solutions,2,3,Technical Degree,1,2282,2,Female,56,1,2,Engineer  ,3,Married,9707,116480,3,Yes,No,25,2,2,40,0,0,2,1,0,0,0,0
35,Yes,Travel_Frequently,1082,Lifecycle Solutions/Engineering Process Services,27,3,Technical Degree,1,2283,2,Female,52,2,2,Engineer  ,3,Married,9013,108160,1,Yes,No,24,1,2,40,1,0,1,1,0,0,0,0
55,Yes,Travel_Frequently,203,Lifecycle Solutions/Supply Chain Solutions,2,3,Technical Degree,1,2284,2,Female,52,2,2,Project Leader ,1,Married,9013,108160,4,Yes,No,20,1,2,40,3,0,4,1,0,0,0,0
33,Yes,Travel_Frequently,1308,Lifecycle Solutions/Engineering Process Services,14,3,Technical Degree,1,2285,2,Female,52,1,2,Senior Engineer  ,2,Married,9013,108160,1,Yes,No,22,1,2,40,0,0,2,1,0,0,0,0
28,Yes,Travel_Frequently,984,Mechanical Systems/Testing Services,1,3,Technical Degree,1,2286,2,Male,57,1,2,Senior Engineer ,4,Married,9880,118560,7,Yes,Yes,13,1,2,40,0,0,6,2,0,0,0,0
59,Yes,Travel_Frequently,439,Mechanical Systems/Testing Services,9,3,Technical Degree,1,2287,2,Male,52,1,2,Lead Engineer ,2,Married,9013,108160,7,Yes,No,12,1,2,40,0,0,2,2,0,0,0,0
25,Yes,Travel_Frequently,217,Embedded Systems & Electronics,18,3,Technical Degree,1,2288,1,Female,54,2,2,Engineer ,4,Married,9360,112320,2,Yes,No,22,2,2,40,0,0,0,2,0,0,0,0
42,Yes,Travel_Frequently,793,Engineering Software,20,3,Technical Degree,1,2289,2,Male,51,1,2,Senior Lead Engineer ,1,Married,8840,106080,3,Yes,No,25,1,1,40,1,0,4,2,0,0,0,0
38,Yes,Travel_Frequently,1451,Sales,2,4,Project Management,1,2290,2,Male,79,2,3,Account Manager ,1,Married,13693,164320,7,Yes,No,24,2,2,40,0,0,2,1,0,0,0,0
43,Yes,Travel_Frequently,1182,Lifecycle Solutions/Engineering Process Services,11,3,Technical Degree,1,2291,2,Male,54,1,2,Senior Engineer ,3,Married,9360,112320,4,Yes,No,14,2,1,40,1,0,3,2,0,0,0,0
29,Yes,Travel_Frequently,174,Mechanical Systems/Detail Engineering,8,3,Technical Degree,1,2292,1,Male,54,1,2,Senior Engineer  ,1,Married,9360,112320,4,Yes,No,24,2,2,40,1,0,3,1,0,0,0,0
